"name","recclass","mass","fall","year","reclat","reclong","GeoLocation"
"Lucerne Valley 051","L5","6","Found","2003","34.525000","-116.953330","(34.525, -116.95333)"
"Lunar Dry Lake","L5","32.5","Found","2003","38.399180","-115.996700","(38.39918, -115.9967)"
"Majuba 002","H4","2420","Found","2003","40.628320","-118.416700","(40.62832, -118.4167)"
"Majuba 003","H4","1306","Found","2003","40.630780","-118.409180","(40.63078, -118.40918)"
"Markovka (b)","L5","207","Found","2003","52.424050","79.681280","(52.42405, 79.68128)"
"Miller Butte 03001","H6","41.3","Found","2003","-72.702250","160.337470","(-72.70225, 160.33747)"
"Miller Butte 03002","Iron, IID","82.7","Found","2003","-72.693580","160.268310","(-72.69358, 160.26831)"
"Miller Butte 03003","H3","11.7","Found","2003","-72.670000","160.242720","(-72.67, 160.24272)"
"Miller Range 03346","Martian (nakhlite)","715.2","Found","2003","-83.250000","157.000000","(-83.25, 157.0)"
"Miller Range 03356","Iron, IVA","443.5","Found","2003","-83.250000","157.000000","(-83.25, 157.0)"
"Miller Range 03369","Iron, IAB complex","119.96","Found","2003","-83.250000","157.000000","(-83.25, 157.0)"
"Mount Walton 03001","L6","140.30000000000001","Found","2003","-72.448670","160.339690","(-72.44867, 160.33969)"
"Mut","H5","1800","Found","2003","25.599830","28.452170","(25.59983, 28.45217)"
"Northwest Africa 2017","L5","99.2","Found","2003","31.700000","-3.300000","(31.7, -3.3)"
"Northwest Africa 4271","Eucrite-pmict","6","Found","2003","27.950000","-7.833330","(27.95, -7.83333)"
"Österplana 050","Relict OC","0","Found","2003","58.583330","13.433330","(58.58333, 13.43333)"
"Pampa de Mejillones 002","H5","162","Found","2003","-23.214060","-70.447560","(-23.21406, -70.44756)"
"Pampa de Mejillones 003","H5","321","Found","2003","-23.263310","-70.454580","(-23.26331, -70.45458)"
"Pampa de Mejillones 004","L6","3155","Found","2003","-23.204810","-70.450190","(-23.20481, -70.45019)"
"Pampa de Mejillones 005","H4","222","Found","2003","-23.221390","-70.463940","(-23.22139, -70.46394)"
"Pampa de Mejillones 006","L5","67","Found","2003","-23.212920","-70.454580","(-23.21292, -70.45458)"
"Pampa de Mejillones 007","L6","1075","Found","2003","-23.229110","-70.455750","(-23.22911, -70.45575)"
"Pampa de Mejillones 008","H5","25","Found","2003","-23.188190","-70.516530","(-23.18819, -70.51653)"
"Pampa de Mejillones 009","H5","238","Found","2003","-23.270310","-70.458220","(-23.27031, -70.45822)"
"Plancy-l'Abbaye","H4","180","Found","2003","48.666670","-4.050000","(48.66667, -4.05)"
"Prospector Pool","Iron, ungrouped","2768","Found","2003","-29.350000","121.766670","(-29.35, 121.76667)"
"Qijiaojing","Iron, ungrouped","160000","Found","2003","43.750000","92.916670","(43.75, 92.91667)"
"Ramlat as Sahmah 001","L6","97.53","Found","2003","20.202300","56.366680","(20.2023, 56.36668)"
"Ramlat as Sahmah 002","H6","200.51","Found","2003","20.243320","56.451650","(20.24332, 56.45165)"
"Ramlat as Sahmah 003","H5","39.81","Found","2003","20.263620","56.464050","(20.26362, 56.46405)"
"Ramlat as Sahmah 004","H4","475.96","Found","2003","20.264050","56.463150","(20.26405, 56.46315)"
"Ramlat as Sahmah 005","H5","275.27999999999997","Found","2003","20.036950","56.288770","(20.03695, 56.28877)"
"Ramlat as Sahmah 006","H5","17.95","Found","2003","20.054250","56.308800","(20.05425, 56.3088)"
"Ramlat as Sahmah 113","L6","1499","Found","2003","20.465430","55.862450","(20.46543, 55.86245)"
"Ramlat as Sahmah 114","H5","142.4","Found","2003","20.568480","56.102170","(20.56848, 56.10217)"
"Ramlat as Sahmah 204","L6","10248.799999999999","Found","2003","20.628200","56.191980","(20.6282, 56.19198)"
"Ramlat as Sahmah 205","L6","742.79","Found","2003","20.629730","56.169120","(20.62973, 56.16912)"
"Ramlat as Sahmah 206","L3.4","251.03","Found","2003","20.620500","56.145230","(20.6205, 56.14523)"
"Ramlat as Sahmah 207","L6","202.01","Found","2003","20.632200","56.087830","(20.6322, 56.08783)"
"Ramlat as Sahmah 208","H3.8/3.9","50.13","Found","2003","20.585680","56.047600","(20.58568, 56.0476)"
"Ramlat as Sahmah 209","H5","100.47","Found","2003","20.584080","55.852870","(20.58408, 55.85287)"
"Ramlat as Sahmah 210","H5","58.95","Found","2003","20.576980","55.947700","(20.57698, 55.9477)"
"Ramlat as Sahmah 211","Chondrite-ung","143.03","Found","2003","20.585870","55.872520","(20.58587, 55.87252)"
"Ramlat as Sahmah 212","H5","22.54","Found","2003","20.594120","55.835920","(20.59412, 55.83592)"
"Ramlat as Sahmah 213","H5","4.99","Found","2003","20.589120","55.870350","(20.58912, 55.87035)"
"Ramlat as Sahmah 214","H5","240.31","Found","2003","20.579720","55.875630","(20.57972, 55.87563)"
"Ramlat as Sahmah 215","H3/4","15.32","Found","2003","20.562780","55.888980","(20.56278, 55.88898)"
"Ramlat as Sahmah 216","L6","584.91","Found","2003","20.574450","55.985980","(20.57445, 55.98598)"
"Ramlat as Sahmah 217","H5","184.6","Found","2003","20.457920","55.901770","(20.45792, 55.90177)"
"Ramlat as Sahmah 218","H3.9","13.59","Found","2003","20.556900","55.848880","(20.5569, 55.84888)"
"Ramlat as Sahmah 219","L4","470.16","Found","2003","20.475670","55.797870","(20.47567, 55.79787)"
"Ramlat as Sahmah 220","L4","247.64","Found","2003","20.474930","55.804250","(20.47493, 55.80425)"
"Ramlat as Sahmah 221","CV3","48.29","Found","2003","20.531870","56.049020","(20.53187, 56.04902)"
"Ramlat as Sahmah 222","L6","62.7","Found","2003","20.532130","56.049650","(20.53213, 56.04965)"
"Ramlat as Sahmah 223","H4","31.89","Found","2003","20.541830","56.070020","(20.54183, 56.07002)"
"Ramlat as Sahmah 224","L6","231.66","Found","2003","20.545080","56.071220","(20.54508, 56.07122)"
"Ramlat as Sahmah 225","H5","452.25","Found","2003","20.569800","56.103530","(20.5698, 56.10353)"
"Ramlat as Sahmah 226","L6","632.4","Found","2003","20.562500","56.083720","(20.5625, 56.08372)"
"Ramlat as Sahmah 227","L4","1226.2","Found","2003","20.560850","56.082350","(20.56085, 56.08235)"
"Ramlat as Sahmah 228","L5","417.35","Found","2003","20.560220","55.972620","(20.56022, 55.97262)"
"Ramlat as Sahmah 229","H4","78.52","Found","2003","20.597630","55.868200","(20.59763, 55.8682)"
"Ramlat as Sahmah 230","H5","154.49","Found","2003","20.555750","55.921250","(20.55575, 55.92125)"
"Ramlat as Sahmah 231","H5","202.53","Found","2003","20.554070","55.921780","(20.55407, 55.92178)"
"Ramlat as Sahmah 232","H5","350.3","Found","2003","20.552150","55.922970","(20.55215, 55.92297)"
"Ramlat as Sahmah 233","H5","121.69","Found","2003","20.550100","55.927480","(20.5501, 55.92748)"
"Red Dry Lake 024","L5","17.899999999999999","Found","2003","35.697320","-114.032000","(35.69732, -114.032)"
"Red Dry Lake 025","L5/6","6.55","Found","2003","35.679470","-114.043380","(35.67947, -114.04338)"
"Roberts Butte 03001","H4","33.200000000000003","Found","2003","-72.653330","160.307030","(-72.65333, 160.30703)"
"Rock Springs","L6","52.7","Found","2003","41.650000","-109.025000","(41.65, -109.025)"
"Sacramento Wash 001","H4","98.9","Found","2003","34.756370","-114.234350","(34.75637, -114.23435)"
"Santa Vitoria do Palmar","L3","50400","Found","2003","-33.509440","-53.410830","(-33.50944, -53.41083)"
"Sayh al Uhaymir 125","Martian (shergottite)","31.7","Found","2003","21.006670","57.321670","(21.00667, 57.32167)"
"Sayh al Uhaymir 129","H5","92","Found","2003","21.090000","56.915000","(21.09, 56.915)"
"Sayh al Uhaymir 182","L~4","1320","Found","2003","20.721120","57.126900","(20.72112, 57.1269)"
"Sayh al Uhaymir 183","H5","38.5","Found","2003","20.176200","56.519830","(20.1762, 56.51983)"
"Sayh al Uhaymir 206","H4-5","76.040000000000006","Found","2003","20.194850","57.202200","(20.19485, 57.2022)"
"Sayh al Uhaymir 208","H4","48.65","Found","2003","20.295020","56.507550","(20.29502, 56.50755)"
"Sayh al Uhaymir 210","L6","97.27","Found","2003","20.035770","57.220380","(20.03577, 57.22038)"
"Sayh al Uhaymir 214","L5","1081.8","Found","2003","20.420870","57.359270","(20.42087, 57.35927)"
"Sayh al Uhaymir 215","H5","188.38","Found","2003","20.424220","56.561850","(20.42422, 56.56185)"
"Sayh al Uhaymir 217","H5","181.26","Found","2003","20.433420","56.587170","(20.43342, 56.58717)"
"Sayh al Uhaymir 239","L4","2094.8000000000002","Found","2003","20.556830","56.847400","(20.55683, 56.8474)"
"Sayh al Uhaymir 242","L4","2737","Found","2003","20.562750","57.285700","(20.56275, 57.2857)"
"Sayh al Uhaymir 248","L6","773.9","Found","2003","20.581030","57.402950","(20.58103, 57.40295)"
"Sayh al Uhaymir 250","H4-6","16200","Found","2003","20.582980","57.316500","(20.58298, 57.3165)"
"Sayh al Uhaymir 251","L6","485.92","Found","2003","20.587470","57.352920","(20.58747, 57.35292)"
"Sayh al Uhaymir 255","L6","461.13","Found","2003","20.599580","57.375250","(20.59958, 57.37525)"
"Sayh al Uhaymir 257","H5","175.12","Found","2003","20.605050","57.321750","(20.60505, 57.32175)"
"Sayh al Uhaymir 260","L6","460.13","Found","2003","20.636100","57.214100","(20.6361, 57.2141)"
"Sayh al Uhaymir 262","L6","1069.5","Found","2003","20.636420","57.287270","(20.63642, 57.28727)"
"Sayh al Uhaymir 269","H4-5","1033","Found","2003","20.727770","57.188420","(20.72777, 57.18842)"
"Sayh al Uhaymir 270","H4-6","43508.2","Found","2003","20.729180","57.189000","(20.72918, 57.189)"
"Sayh al Uhaymir 272","H5","7563","Found","2003","20.786670","57.214050","(20.78667, 57.21405)"
"Sayh al Uhaymir 273","L6","97.45","Found","2003","20.790280","57.194080","(20.79028, 57.19408)"
"Sayh al Uhaymir 279","L6","79.56","Found","2003","21.044550","57.273500","(21.04455, 57.2735)"
"Sayh al Uhaymir 403","L5","182.4","Found","2003","20.528080","56.675300","(20.52808, 56.6753)"
"Sayh al Uhaymir 404","L6","97.27","Found","2003","20.035770","57.220380","(20.03577, 57.22038)"
"Sayh al Uhaymir 405","H4-5","76.040000000000006","Found","2003","20.194850","57.202200","(20.19485, 57.2022)"
"Sayh al Uhaymir 468","H~6","59.8","Found","2003","20.997820","57.294950","(20.99782, 57.29495)"
"Sayh al Uhaymir 469","L~6","365.6","Found","2003","20.996400","57.287870","(20.9964, 57.28787)"
"Shişr 031","L6","503.76","Found","2003","18.213350","53.846750","(18.21335, 53.84675)"
"Shişr 032","H5","69.52","Found","2003","18.041000","53.692670","(18.041, 53.69267)"
"Shişr 034","H4","73.650000000000006","Found","2003","18.420620","54.050580","(18.42062, 54.05058)"
"Shişr 035","L6","355.06","Found","2003","18.429570","54.041270","(18.42957, 54.04127)"
"Shişr 042","L6","393.86","Found","2003","18.574520","53.816100","(18.57452, 53.8161)"
"Shişr 043","Iron, IIIAB","8267","Found","2003","18.592430","53.812470","(18.59243, 53.81247)"
"Shişr 044","H4","88.48","Found","2003","18.153170","53.841950","(18.15317, 53.84195)"
"Stewart Valley 009","LL5","375","Found","2003","36.175570","-116.159000","(36.17557, -116.159)"
"Stewart Valley 010","H5","41.7","Found","2003","36.184720","-116.143420","(36.18472, -116.14342)"
"Stewart Valley 011","H6","49.6","Found","2003","36.210170","-116.168250","(36.21017, -116.16825)"
"Superior Valley 020","L6","307.75","Found","2003","35.238580","-117.026280","(35.23858, -117.02628)"
"Tanezrouft 076","L6","3548","Found","2003","24.620500","-0.561700","(24.6205, -0.5617)"
"Tanezrouft 077","L4","217","Found","2003","24.621120","-0.539620","(24.62112, -0.53962)"
"Tanezrouft 078","L6","1599","Found","2003","24.735730","-0.524130","(24.73573, -0.52413)"
"Tanezrouft 079","H6","1031","Found","2003","24.580250","-0.518630","(24.58025, -0.51863)"
"Tanezrouft 080","L(LL)5","1056","Found","2003","24.654400","-0.569280","(24.6544, -0.56928)"
"Tanezrouft 081","H5","213","Found","2003","25.240320","0.198480","(25.24032, 0.19848)"
"Tanezrouft 082","CM2","1012","Found","2003","24.817270","-0.434270","(24.81727, -0.43427)"
"Tanezrouft 083","L(LL)6","265","Found","2003","24.648050","-0.514370","(24.64805, -0.51437)"
"Tanezrouft 084","L6","369","Found","2003","24.756100","-0.434580","(24.7561, -0.43458)"
"Tanezrouft 085","H3.7","90.4","Found","2003","25.212830","0.038980","(25.21283, 0.03898)"
"Tanezrouft 086","H5","136","Found","2003","25.290380","0.056220","(25.29038, 0.05622)"
"Tanezrouft 087","H5","320","Found","2003","25.756100","0.267920","(25.7561, 0.26792)"
"Tungsten Mountain 011","CV3","186.52","Found","2003","39.683333","-117.616667","(39.683333, -117.616667)"
"Uruq al Hadd 001","LL5","2335.64","Found","2003","18.444320","52.978050","(18.44432, 52.97805)"
"Viedma","L5","6900","Found","2003","-41.066670","-62.850000","(-41.06667, -62.85)"
"Warm Springs Wilderness","H4-6","156.9","Found","2003","34.786980","-114.250520","(34.78698, -114.25052)"
"Wood Lake","H4","350","Found","2003","45.000000","-79.066670","(45.0, -79.06667)"
"Zubkovsky","L6","2167","Found","2003","49.789170","41.504600","(49.78917, 41.5046)"
"Benguerir","LL6","25000","Fell","2004","32.250000","-8.150000","(32.25, -8.15)"
"Berthoud","Eucrite-mmict","960","Fell","2004","40.305830","-105.023250","(40.30583, -105.02325)"
"Kaprada","L5/6","1600","Fell","2004","20.339160","73.223290","(20.33916, 73.22329)"
"Maigatari-Danduma","H5/6","4629","Fell","2004","12.833330","9.383330","(12.83333, 9.38333)"
"Orlando","Eucrite","180","Fell","2004","28.547500","-81.362220","(28.5475, -81.36222)"
"Villalbeto de la Peña","L6","3500","Fell","2004","42.800000","-4.666670","(42.8, -4.66667)"
"Acfer 379","H4","14764","Found","2004","27.411400","3.704670","(27.4114, 3.70467)"
"Acfer 386","L5","200","Found","2004","27.360170","3.700000","(27.36017, 3.7)"
"Acfer 387","H4-6","177","Found","2004","27.558000","4.015000","(27.558, 4.015)"
"Acfer 388","H4","1072","Found","2004","27.616670","3.866670","(27.61667, 3.86667)"
"Acfer 389","H5","397","Found","2004","27.504000","3.681670","(27.504, 3.68167)"
"Acfer 390","H4","578","Found","2004","27.502500","3.693000","(27.5025, 3.693)"
"Acfer 391","H4","388","Found","2004","27.596170","4.172000","(27.59617, 4.172)"
"Bouse","L4-6","147.4","Found","2004","33.966670","-114.066670","(33.96667, -114.06667)"
"Buck Mountain Wash","H3-5","798","Found","2004","34.724530","-114.208830","(34.72453, -114.20883)"
"Buck Mountains 001","H6","50","Found","2004","34.732450","-114.222570","(34.73245, -114.22257)"
"Buck Mountains 002","L6","18.399999999999999","Found","2004","34.719330","-114.207830","(34.71933, -114.20783)"
"Capot Rey","H5","38000","Found","2004","20.125930","10.205600","(20.12593, 10.2056)"
"Chicago Valley","L5","26","Found","2004","36.002170","-116.196330","(36.00217, -116.19633)"
"Chocolate Mountains","Ureilite","699","Found","2004","33.012220","-114.866670","(33.01222, -114.86667)"
"Coyote Dry Lake 194","L6","1.47","Found","2004","35.088380","-116.752830","(35.08838, -116.75283)"
"Coyote Dry Lake 222","L5","22.5","Found","2004","35.040080","-116.755530","(35.04008, -116.75553)"
"Coyote Dry Lake 223","L6","512","Found","2004","35.038420","-116.758180","(35.03842, -116.75818)"
"Coyote Dry Lake 230","H6","16.36","Found","2004","35.089580","-116.750070","(35.08958, -116.75007)"
"Coyote Dry Lake 235","LL6","81.400000000000006","Found","2004","35.056280","-116.733770","(35.05628, -116.73377)"
"Coyote Dry Lake 249","H4","71.8","Found","2004","35.087580","-116.746030","(35.08758, -116.74603)"
"Cuddeback Dry Lake 021","L6","31.72","Found","2004","35.300000","-117.460500","(35.3, -117.4605)"
"Dhofar 1086","L6","4.7","Found","2004","19.330570","54.792380","(19.33057, 54.79238)"
"Dhofar 1087","L~5","3.4","Found","2004","19.332650","54.793730","(19.33265, 54.79373)"
"Dhofar 1088","L~6","470","Found","2004","18.153630","54.105620","(18.15363, 54.10562)"
"Dhofar 1103","H4","316","Found","2004","19.091944","54.805556","(19.091944, 54.805556)"
"Dhofar 1113","H3","702","Found","2004","18.142170","54.096830","(18.14217, 54.09683)"
"Dhofar 1193","H6","14","Found","2004","18.858170","54.599330","(18.85817, 54.59933)"
"Dhofar 1194","H4","124","Found","2004","19.016770","54.366370","(19.01677, 54.36637)"
"Dhofar 1195","H5","650","Found","2004","19.031500","54.373500","(19.0315, 54.3735)"
"Dhofar 1196","L6","422","Found","2004","18.960770","54.377070","(18.96077, 54.37707)"
"Dhofar 1197","L6","24","Found","2004","18.924330","54.364000","(18.92433, 54.364)"
"Dhofar 1223","R3","81.400000000000006","Found","2004","18.760750","54.472850","(18.76075, 54.47285)"
"Dhofar 1288","H5","43600","Found","2004","18.278330","54.285000","(18.27833, 54.285)"
"Dhofar 1289","L4","37000","Found","2004","18.633330","54.421670","(18.63333, 54.42167)"
"Dhofar 1290","LL4","1211.3","Found","2004","18.570000","54.423330","(18.57, 54.42333)"
"Dhofar 1306","L4","104","Found","2004","18.344950","54.258750","(18.34495, 54.25875)"
"Dhofar 1308","H5","192","Found","2004","18.729920","54.374630","(18.72992, 54.37463)"
"Dhofar 1309","H4","204","Found","2004","19.291050","54.563500","(19.29105, 54.5635)"
"Dhofar 1313","H6","154","Found","2004","18.818330","54.455000","(18.81833, 54.455)"
"Dhofar 1314","H5","104","Found","2004","19.296670","54.568330","(19.29667, 54.56833)"
"Dhofar 1436","Lunar","24.2","Found","2004","18.423330","54.423330","(18.42333, 54.42333)"
"Dhofar 1562","L6","7550","Found","2004","18.926000","54.398880","(18.926, 54.39888)"
"Dhofar 1563","H5","70","Found","2004","18.454280","54.436580","(18.45428, 54.43658)"
"Dhofar 1564","H5","26","Found","2004","18.696170","54.370000","(18.69617, 54.37)"
"Dhofar 1580","LL6","1503","Found","2004","18.567830","54.426830","(18.56783, 54.42683)"
"Dhofar 1581","H5","488","Found","2004","18.486830","54.350330","(18.48683, 54.35033)"
"Dhofar 1582","L5","276","Found","2004","19.369500","54.538170","(19.3695, 54.53817)"
"Dhofar 1583","H5","510","Found","2004","18.497670","54.330170","(18.49767, 54.33017)"
"Dhofar 1584","H5","194","Found","2004","18.420830","54.428000","(18.42083, 54.428)"
